"id","numero_serie","tension_r","corriente_r","potencia_a_r","potencia_r_r","tension_s","corriente_s","potencia_a_s","potencia_r_s","tension_t","corriente_t","potencia_a_t","potencia_r_t","temporal_placa","temporal_server","update"
7316,"28562F612CC4","221.4775085000","12.2897424700","289.7664185000","2694.0056150000","221.9729156000","24.2949276000","1789.1835940000","5055.9985350000","224.2454376000","26.6681461300","5591.2353520000","1970.3907470000","2025-12-30 13:48:01-03","2025-12-30 13:48:01-03",NULL
7317,"28562F612CC4","220.7146301000","12.2671632800","293.7452087000","2666.5791020000","221.9815216000","24.1676025400","1777.3306880000","5049.0244140000","224.4594574000","26.4822006200","5599.0541990000","1934.5671390000","2025-12-30 13:48:31-03","2025-12-30 13:48:32-03",NULL
7318,"28562F612CC4","220.2292175000","12.1194782300","301.3007202000","2633.4523930000","221.0865631000","23.8605308500","1779.7991940000","4957.4868160000","223.6197662000","26.1328201300","5514.1728520000","1889.3878170000","2025-12-30 13:49:02-03","2025-12-30 13:49:02-03",NULL
7319,"28562F612CC4","220.5192719000","12.0803365700","294.1389771000","2628.3535160000","221.1109161000","24.0258598300","1778.2845460000","4997.4389650000","223.4976044000","26.2126827200","5540.8007810000","1857.9487300000","2025-12-30 13:49:32-03","2025-12-30 13:49:32-03",NULL
7320,"28562F612CC4","220.1496277000","12.0924396500","290.5760803000","2624.2304690000","221.2859955000","23.9606037100","1730.8175050000","5001.8984380000","223.4094849000","26.2661476100","5536.5595700000","1895.0925290000","2025-12-30 13:50:02-03","2025-12-30 13:50:03-03",NULL
7321,"28562F612CC4","219.6726990000","11.9827547100","269.8653259000","2602.7534180000","220.6442108000","24.1025486000","1760.1306150000","5012.6508790000","223.0509338000","25.9801273300","5490.4560550000","1820.4880370000","2025-12-30 13:50:33-03","2025-12-30 13:50:33-03",NULL
7322,"28562F612CC4","220.1691284000","12.0456972100","276.4237061000","2621.2241210000","220.7920837000","24.1668644000","1755.8737790000","5031.2998050000","223.3137207000","26.1620006600","5528.4458010000","1850.1778560000","2025-12-30 13:51:03-03","2025-12-30 13:51:03-03",NULL
7323,"28562F612CC4","214.8838806000","25.2856788600","4044.9799800000","3614.0678710000","215.6844788000","54.9295845000","10524.3066400000","5433.6665040000","218.4334564000","55.6204757700","10832.7187500000","-5482.0664060000","2025-12-30 13:51:31-03","2025-12-30 13:51:31-03",NULL
7324,"28562F612CC4","219.7073822000","12.0035724600","262.7531738000","2608.1130370000","220.6267090000","24.1084461200","1759.3399660000","5013.5820310000","222.7452698000","26.0223503100","5483.8598630000","1843.2579350000","2025-12-30 13:52:01-03","2025-12-30 13:52:01-03",NULL
7325,"28562F612CC4","221.8828430000","12.2329444900","270.6332092000","2683.3271480000","222.7759399000","24.4776496900","1767.6521000000","5151.7329100000","224.9069214000","26.6407947500","5655.4038090000","1941.3836670000","2025-12-30 13:52:31-03","2025-12-30 13:52:31-03",NULL
7326,"28562F612CC4","220.8446503000","12.2284259800","296.4815979000","2666.5471190000","221.7328644000","24.1168003100","1771.1159670000","5037.4238280000","224.3662109000","26.3973655700","5587.4370120000","1925.4881590000","2025-12-30 13:53:01-03","2025-12-30 13:53:02-03",NULL
7327,"28562F612CC4","221.2961578000","11.9451952000","307.9636230000","2603.4350590000","222.5119629000","23.5464820900","1813.8254390000","4905.0566410000","224.5965271000","25.6729316700","5467.4101560000","1777.2700200000","2025-12-30 13:53:32-03","2025-12-30 13:53:32-03",NULL
7328,"28562F612CC4","222.0840759000","12.3297948800","302.4072876000","2699.5856930000","222.7606659000","24.3066768600","1707.5015870000","5127.9536130000","225.6536865000","27.0244693800","5740.4692380000","2013.3513180000","2025-12-30 13:54:02-03","2025-12-30 13:54:02-03",NULL
7329,"28562F612CC4","221.5362854000","12.2007103000","286.3327026000","2667.1357420000","222.6691132000","24.1870536800","1770.4945070000","5077.5195310000","224.4989319000","26.4622573900","5603.1157230000","1927.8776860000","2025-12-30 13:54:32-03","2025-12-30 13:54:33-03",NULL
7330,"28562F612CC4","222.5124207000","12.5023479500","293.6754150000","2742.0429690000","223.7238007000","24.5016841900","1757.9068600000","5180.5151370000","225.9794006000","27.0294055900","5733.8286130000","2049.3994140000","2025-12-30 13:55:03-03","2025-12-30 13:55:03-03",NULL
7335,"28562F612CC4","222.5243988000","12.4190263700","311.6420593000","2724.7609860000","223.7070313000","24.3248233800","1782.3872070000","5132.1401370000","225.9704590000","26.8913326300","5722.2211910000","2001.8854980000","2025-12-30 13:55:33-03","2025-12-30 13:55:33-03",NULL
7337,"28562F612CC4","223.1148224000","12.3870439500","293.4869080000","2727.0373540000","223.6013184000","24.5909862500","1781.6989750000","5192.7836910000","225.9083252000","26.9530429800","5737.4531250000","1994.0264890000","2025-12-30 13:56:01-03","2025-12-30 13:56:01-03",NULL
7338,"28562F612CC4","222.1403198000","12.3302774400","301.5647278000","2698.5798340000","222.9864197000","24.3877506300","1738.3411870000","5142.0834960000","225.4078217000","26.9560985600","5726.4589840000","1977.2579350000","2025-12-30 13:56:31-03","2025-12-30 13:56:31-03",NULL
7339,"28562F612CC4","223.5478516000","12.4677391100","303.5800476000","2746.6257320000","223.8291321000","24.7344818100","1740.6561280000","5245.1054690000","226.5777740000","27.3273696900","5829.4189450000","2036.6120610000","2025-12-30 13:57:01-03","2025-12-30 13:57:02-03",NULL
7340,"28562F612CC4","222.3843231000","12.3201665900","286.4958801000","2702.4838870000","222.2675171000","24.5217132600","1736.5732420000","5141.1621090000","225.3689575000","26.9585056300","5732.3964840000","1963.1629640000","2025-12-30 13:57:32-03","2025-12-30 13:57:32-03",NULL
7341,"28562F612CC4","221.8366089000","12.1926412600","285.4981995000","2670.1906740000","222.5226135000","24.5142040300","1758.1715090000","5155.7021480000","225.0724335000","26.6554794300","5678.6567380000","1890.7172850000","2025-12-30 13:58:02-03","2025-12-30 13:58:02-03",NULL
7342,"28562F612CC4","222.0665894000","12.2301731100","252.1545868000","2687.0197750000","223.0761719000","24.6268177000","1743.0000000000","5203.1206050000","225.2250061000","26.7527351400","5690.5283200000","1946.5051270000","2025-12-30 13:58:32-03","2025-12-30 13:58:33-03",NULL
7343,"28562F612CC4","222.1523438000","12.3314456900","274.7955627000","2710.1677250000","223.1715393000","24.6867885600","1827.9372560000","5191.1303710000","224.8795624000","26.6777267500","5670.3530270000","1927.6826170000","2025-12-30 13:59:03-03","2025-12-30 13:59:03-03",NULL
7344,"28562F612CC4","221.7926941000","12.2443599700","277.0556335000","2677.9838870000","222.0648956000","24.4240837100","1759.3323970000","5082.1982420000","224.7412720000","26.5869102500","5643.3310550000","1909.8305660000","2025-12-30 13:59:33-03","2025-12-30 13:59:33-03",NULL
7345,"28562F612CC4","222.8885956000","12.3206157700","276.3812256000","2711.6831050000","223.5896301000","24.7079277000","1773.7624510000","5222.8012700000","225.4374542000","26.8995170600","5722.8393550000","1961.5491940000","2025-12-30 14:00:01-03","2025-12-30 14:00:01-03",NULL
7346,"28562F612CC4","222.6490631000","12.1867046400","285.8411560000","2682.1469730000","223.2915955000","24.5130863200","1764.1661380000","5174.2558590000","225.1649323000","26.7264537800","5692.8867190000","1915.0546880000","2025-12-30 14:00:31-03","2025-12-30 14:00:31-03",NULL
7347,"28562F612CC4","221.9918976000","12.1814336800","309.4040527000","2671.4006350000","223.1600342000","24.2707080800","1739.3931880000","5122.0761720000","225.1437378000","26.8505764000","5717.6523440000","1927.7473140000","2025-12-30 14:01:01-03","2025-12-30 14:01:02-03",NULL
7348,"28562F612CC4","222.5947723000","12.2302122100","280.2345276000","2688.0358890000","223.5205231000","24.6326293900","1730.2374270000","5217.3950200000","225.2432709000","26.9920597100","5745.0405270000","1946.2587890000","2025-12-30 14:01:32-03","2025-12-30 14:01:32-03",NULL
7349,"28562F612CC4","221.2702484000","12.0853862800","279.8242493000","2644.6584470000","222.6097717000","24.2970390300","1746.5839840000","5110.9414060000","224.2166443000","26.4948539700","5623.6108400000","1879.4068600000","2025-12-30 14:02:02-03","2025-12-30 14:02:02-03",NULL
7350,"28562F612CC4","222.4615631000","12.2413110700","280.8272705000","2688.4519040000","223.6010437000","24.6188087500","1727.5136720000","5217.4946290000","225.3658752000","27.0068988800","5752.1401370000","1944.6253660000","2025-12-30 14:02:32-03","2025-12-30 14:02:32-03",NULL
7351,"28562F612CC4","221.0658264000","11.9605197900","263.2579346000","2618.0893550000","222.2165222000","24.4540519700","1713.9180910000","5151.2851560000","224.0027924000","26.4993038200","5639.7456050000","1819.0943600000","2025-12-30 14:03:03-03","2025-12-30 14:03:03-03",NULL
7352,"28562F612CC4","221.2326813000","11.9336824400","277.1801147000","2613.0134280000","222.2613831000","24.3235187500","1698.6286620000","5127.0610350000","224.2650452000","26.5159244500","5649.3950200000","1825.1602780000","2025-12-30 14:03:33-03","2025-12-30 14:03:33-03",NULL
7353,"28562F612CC4","221.3828430000","11.9625968900","265.3435974000","2620.1474610000","222.2183075000","24.4269046800","1733.0946040000","5137.2988280000","223.8990173000","26.4135551500","5611.5957030000","1832.4838870000","2025-12-30 14:04:01-03","2025-12-30 14:04:01-03",NULL
7354,"28562F612CC4","221.6717072000","12.1063518500","297.6766968000","2646.4877930000","222.7942657000","24.4967117300","1750.7799070000","5161.5849610000","224.8831177000","26.7395610800","5713.1342770000","1830.0863040000","2025-12-30 14:04:31-03","2025-12-30 14:04:31-03",NULL
7355,"28562F612CC4","220.7004089000","12.4592390100","152.0399933000","2732.3562010000","221.8509521000","25.5816631300","1502.2169190000","5466.4873050000","224.1373444000","27.7665538800","5801.8022460000","2221.9919430000","2025-12-30 14:05:01-03","2025-12-30 14:05:02-03",NULL
7356,"28562F612CC4","221.2279663000","12.0054111500","269.9312134000","2626.7348630000","222.3289795000","24.4380092600","1705.1455080000","5151.5820310000","224.0683899000","26.6493587500","5660.8149410000","1864.2907710000","2025-12-30 14:05:32-03","2025-12-30 14:05:32-03",NULL
7357,"28562F612CC4","221.0641174000","11.9534416200","277.5682068000","2616.2192380000","222.1119995000","24.3968238800","1689.4027100000","5144.3002930000","224.4338684000","26.6579341900","5682.3193360000","1843.0926510000","2025-12-30 14:06:02-03","2025-12-30 14:06:02-03",NULL
7358,"28562F612CC4","221.8005829000","12.0721330600","271.9354858000","2649.1523440000","222.8225861000","24.4028949700","1724.6679690000","5150.6362300000","224.5076141000","26.6313076000","5655.7675780000","1904.8519290000","2025-12-30 14:06:32-03","2025-12-30 14:06:32-03",NULL
7364,"28562F612CC4","221.1835785000","12.0015525800","285.9352722000","2624.8432620000","222.3264923000","24.2671890300","1704.8924560000","5112.3837890000","224.2892761000","26.6493625600","5668.5957030000","1860.8612060000","2025-12-30 14:07:02-03","2025-12-30 14:07:03-03",NULL
7365,"28562F612CC4","221.6797333000","12.1186056100","273.8960571000","2658.0810550000","222.2636566000","24.7326278700","1728.7916260000","5213.1386720000","224.2462006000","26.8951873800","5716.9912110000","1892.0504150000","2025-12-30 14:07:33-03","2025-12-30 14:07:33-03",NULL
7366,"28562F612CC4","222.4785156000","11.9458799400","289.7921143000","2628.1674800000","222.6772156000","24.5911274000","1709.3942870000","5196.6342770000","224.8738251000","26.7854576100","5731.4833980000","1821.5390630000","2025-12-30 14:08:03-03","2025-12-30 14:08:03-03",NULL
7368,"28562F612CC4","222.2535553000","12.0300416900","281.4175415000","2642.7578130000","222.7711639000","24.7389717100","1682.8797610000","5240.5791020000","225.2296753000","26.9944953900","5778.8320310000","1849.4960940000","2025-12-30 14:08:31-03","2025-12-30 14:08:31-03",NULL
7370,"28562F612CC4","222.3261719000","11.9412889500","267.2267456000","2626.5717770000","222.9295502000","24.7394599900","1672.0106200000","5248.8764650000","224.6627502000","26.9942970300","5766.9208980000","1840.8696290000","2025-12-30 14:09:01-03","2025-12-30 14:09:01-03",NULL
7371,"28562F612CC4","223.1445618000","12.0312328300","288.0588989000","2653.8310550000","223.4329224000","24.8501663200","1710.5888670000","5275.2768550000","225.3139801000","27.1176223800","5811.2500000000","1849.4428710000","2025-12-30 14:09:31-03","2025-12-30 14:09:32-03",NULL
7372,"28562F612CC4","222.8187866000","11.9938554800","269.9010010000","2647.1469730000","223.2981262000","24.8752746600","1689.8906250000","5273.4599610000","225.4155273000","27.1034469600","5807.5429690000","1868.6667480000","2025-12-30 14:10:02-03","2025-12-30 14:10:02-03",NULL
7373,"28562F612CC4","223.2256165000","12.0058698700","263.9655762000","2656.0883790000","223.3983154000","24.9869270300","1656.6258540000","5325.8730470000","225.5108337000","27.2395000500","5836.2055660000","1887.1951900000","2025-12-30 14:10:32-03","2025-12-30 14:10:32-03",NULL
7374,"28562F612CC4","221.3348389000","11.8942651700","283.4531860000","2603.9438480000","222.3990784000","24.4385604900","1676.4044190000","5164.3823240000","224.3155365000","26.7560100600","5709.0751950000","1815.8712160000","2025-12-30 14:11:02-03","2025-12-30 14:11:03-03",NULL
7375,"28562F612CC4","221.6620483000","11.9079551700","275.2684937000","2612.4946290000","222.2601471000","24.4174079900","1690.4901120000","5151.5263670000","224.1513824000","26.6247253400","5665.0415040000","1843.8201900000","2025-12-30 14:11:33-03","2025-12-30 14:11:33-03",NULL
7376,"28562F612CC4","221.7417450000","11.9236517000","281.9660339000","2615.3671880000","222.2344971000","24.5434207900","1688.1807860000","5180.8359380000","224.4333038000","26.7292728400","5701.6166990000","1830.6047360000","2025-12-30 14:12:03-03","2025-12-30 14:12:03-03",NULL
7377,"28562F612CC4","222.0944519000","11.9495611200","272.5032043000","2624.2617190000","222.5832672000","24.6209087400","1704.0709230000","5201.4409180000","224.3691864000","26.6978836100","5691.9550780000","1829.5019530000","2025-12-30 14:12:31-03","2025-12-30 14:12:31-03",NULL
7378,"28562F612CC4","220.8686066000","11.8229637100","278.5680542000","2584.2370610000","221.8748474000","24.2500495900","1703.1140140000","5098.7744140000","223.7169495000","26.4227905300","5623.1743160000","1790.9572750000","2025-12-30 14:13:01-03","2025-12-30 14:13:01-03",NULL
7380,"28562F612CC4","222.1705322000","12.0443716000","258.2560120000","2648.9333500000","223.1380310000","24.8639602700","1736.2895510000","5263.5009770000","224.6763153000","26.7884674100","5720.7553710000","1837.5504150000","2025-12-30 14:13:31-03","2025-12-30 14:13:31-03",NULL
7381,"28562F612CC4","221.8523560000","12.0047426200","282.6560974000","2633.4792480000","222.6497498000","24.6005115500","1721.5737300000","5192.6967770000","224.7388611000","26.7168006900","5704.5219730000","1836.3082280000","2025-12-30 14:14:02-03","2025-12-30 14:14:02-03",NULL
7382,"28562F612CC4","222.0779724000","12.0222654300","276.2274170000","2640.2509770000","222.7033539000","24.7041320800","1714.4971920000","5221.0766600000","224.7164001000","26.8664264700","5734.1088870000","1854.0703130000","2025-12-30 14:14:32-03","2025-12-30 14:14:32-03",NULL
7383,"28562F612CC4","221.9678040000","11.9378805200","240.4556122000","2627.8249510000","222.5944061000","24.7652225500","1634.1804200000","5260.3452150000","224.7520294000","26.8573913600","5723.7778320000","1890.1524660000","2025-12-30 14:15:02-03","2025-12-30 14:15:02-03",NULL
7384,"28562F612CC4","221.8039856000","11.9983062700","269.7324524000","2634.5256350000","222.5727539000","24.8271179200","1729.4355470000","5242.9897460000","224.4912567000","26.8402042400","5735.3242190000","1814.6768800000","2025-12-30 14:15:32-03","2025-12-30 14:15:33-03",NULL
7387,"28562F612CC4","220.9000092000","11.8367672000","273.2320557000","2587.9755860000","221.4140320000","24.4620742800","1649.1450200000","5153.8486330000","224.0662384000","26.6928386700","5689.1328130000","1808.5090330000","2025-12-30 14:16:03-03","2025-12-30 14:16:03-03",NULL
7388,"28562F612CC4","221.7209930000","12.0375547400","268.4891357000","2638.2170410000","222.2542267000","24.8353023500","1717.6418460000","5238.5693360000","224.1413574000","26.8861827900","5725.9785160000","1842.2218020000","2025-12-30 14:16:33-03","2025-12-30 14:16:33-03",NULL
7389,"28562F612CC4","220.5692291000","11.8048353200","281.9663696000","2575.9860840000","221.4242706000","24.2032337200","1696.4439700000","5077.9658200000","223.4546356000","26.4063301100","5614.3364260000","1784.7802730000","2025-12-30 14:17:01-03","2025-12-30 14:17:01-03",NULL
7390,"28562F612CC4","221.0113220000","11.9332027400","259.8417969000","2611.1166990000","221.9238129000","24.4593467700","1704.7174070000","5148.1982420000","223.8185272000","26.5484294900","5643.9228520000","1828.1557620000","2025-12-30 14:17:31-03","2025-12-30 14:17:31-03",NULL
7391,"28562F612CC4","220.4355621000","11.9081096600","277.3572998000","2595.4804690000","221.1251221000","24.3276348100","1699.6983640000","5097.5097660000","223.3401642000","26.4355163600","5607.5195310000","1811.4630130000","2025-12-30 14:18:01-03","2025-12-30 14:18:02-03",NULL
7393,"28562F612CC4","220.3983307000","11.8240051300","266.5236816000","2579.0253910000","221.1713257000","24.3223800700","1703.8723140000","5097.2138670000","223.1256256000","26.2877349900","5580.1826170000","1774.6807860000","2025-12-30 14:18:32-03","2025-12-30 14:18:32-03",NULL
7394,"28562F612CC4","221.5797729000","12.0119962700","275.0772705000","2627.4804690000","222.1688690000","24.6342086800","1745.9038090000","5178.2998050000","224.1419983000","26.5513687100","5654.3818360000","1809.3698730000","2025-12-30 14:19:02-03","2025-12-30 14:19:02-03",NULL
7395,"28562F612CC4","220.9010468000","11.9185762400","270.6462097000","2605.5278320000","221.5740662000","24.4892311100","1734.9941410000","5135.9614260000","223.6545410000","26.3511982000","5606.0668950000","1785.3029790000","2025-12-30 14:19:32-03","2025-12-30 14:19:33-03",NULL
7401,"28562F612CC4","220.7935028000","11.9360075000","265.2563171000","2608.1506350000","221.9656219000","24.4609508500","1741.8588870000","5136.6381840000","223.5671997000","26.3594284100","5600.2666020000","1800.7672120000","2025-12-30 14:20:03-03","2025-12-30 14:20:03-03",NULL
7403,"28562F612CC4","220.6245728000","11.9005661000","255.1997223000","2601.0451660000","221.4998169000","24.5293579100","1692.7840580000","5157.9907230000","223.4126129000","26.4581489600","5615.8139650000","1817.1260990000","2025-12-30 14:20:33-03","2025-12-30 14:20:33-03",NULL
7405,"28562F612CC4","220.8343353000","11.8550224300","251.9063263000","2593.7287600000","221.6548004000","24.5236606600","1701.6350100000","5157.9199220000","223.6230621000","26.3582210500","5605.3994140000","1791.8886720000","2025-12-30 14:21:01-03","2025-12-30 14:21:01-03",NULL
7406,"28562F612CC4","221.3545380000","11.9725084300","271.3331299000","2624.0844730000","222.2226715000","24.6182098400","1740.6672360000","5181.4296880000","224.0281677000","26.5886211400","5671.0175780000","1795.8146970000","2025-12-30 14:21:31-03","2025-12-30 14:21:31-03",NULL
7412,"28562F612CC4","223.0965424000","12.1137876500","265.3705750000","2674.6633300000","223.6945648000","25.0180416100","1722.6058350000","5318.8164060000","225.4858704000","27.0823230700","5802.2993160000","1870.1242680000","2025-12-30 14:22:01-03","2025-12-30 14:22:02-03",NULL
7413,"28562F612CC4","221.8277130000","11.9770374300","266.3802490000","2629.8537600000","222.3998718000","24.6655178100","1683.6638180000","5214.8950200000","224.3315887000","26.8040580700","5707.8579100000","1853.8192140000","2025-12-30 14:22:32-03","2025-12-30 14:22:32-03",NULL
7414,"28562F612CC4","221.1920929000","11.8764305100","266.2813110000","2601.3869630000","221.7205658000","24.5124206500","1645.0335690000","5175.0859380000","223.9767456000","26.7220745100","5683.4707030000","1838.5811770000","2025-12-30 14:23:02-03","2025-12-30 14:23:02-03",NULL
7415,"28562F612CC4","221.9857635000","11.9382648500","285.4938354000","2622.7177730000","222.4801788000","24.5643825500","1692.9799800000","5191.3662110000","224.6288147000","26.7919292400","5722.2734380000","1835.0194090000","2025-12-30 14:23:32-03","2025-12-30 14:23:33-03",NULL
7418,"28562F612CC4","221.9426422000","11.9322204600","265.0977783000","2623.7941890000","222.5328522000","24.6203155500","1645.9049070000","5221.2280270000","224.7229614000","26.8484344500","5727.9238280000","1871.6634520000","2025-12-30 14:24:03-03","2025-12-30 14:24:03-03",NULL
7420,"28562F612CC4","221.9899292000","11.9113016100","260.8528748000","2621.3203130000","222.6551819000","24.6211795800","1660.9556880000","5220.6342770000","224.4710846000","26.8006362900","5712.4848630000","1864.0240480000","2025-12-30 14:24:33-03","2025-12-30 14:24:33-03",NULL
7421,"28562F612CC4","222.7846832000","12.0470933900","289.5058289000","2652.8073730000","223.1189728000","24.7320079800","1704.3172610000","5241.3989260000","225.4953003000","27.0292415600","5789.6694340000","1873.8045650000","2025-12-30 14:25:01-03","2025-12-30 14:25:01-03",NULL
7422,"28562F612CC4","222.5330505000","11.9964103700","290.2142334000","2637.0361330000","222.7216644000","24.6773490900","1720.1572270000","5213.4545900000","225.0563354000","26.8697338100","5753.0405270000","1831.2475590000","2025-12-30 14:25:31-03","2025-12-30 14:25:31-03",NULL
7423,"28562F612CC4","223.1128235000","12.1485528900","269.6221008000","2677.6374510000","223.9947357000","24.9900875100","1692.4058840000","5327.1840820000","225.8974304000","27.2408905000","5839.3857420000","1903.8735350000","2025-12-30 14:26:01-03","2025-12-30 14:26:02-03",NULL
7424,"28562F612CC4","223.3074341000","12.0234670600","289.7064514000","2652.7871090000","223.7441406000","24.6569690700","1686.5452880000","5245.6611330000","225.8391571000","27.0701007800","5804.9135740000","1888.6326900000","2025-12-30 14:26:32-03","2025-12-30 14:26:32-03",NULL
7429,"28562F612CC4","224.2696838000","12.2010994000","280.8271484000","2702.1315920000","224.6157684000","25.1236381500","1696.3381350000","5373.5439450000","226.4704895000","27.5088958700","5911.0087890000","1927.9548340000","2025-12-30 14:27:02-03","2025-12-30 14:27:02-03",NULL
7431,"28562F612CC4","224.5269318000","12.2326374100","285.0005798000","2710.8034670000","225.0064240000","25.1989803300","1706.9804690000","5397.7343750000","226.8665009000","27.5816440600","5936.8193360000","1932.8144530000","2025-12-30 14:27:32-03","2025-12-30 14:27:32-03",NULL
7432,"28562F612CC4","221.5865631000","11.9869890200","298.4461975000","2619.0429690000","222.2048645000","24.4389343300","1661.9659420000","5160.9355470000","224.5178680000","26.9236087800","5734.7402340000","1868.1801760000","2025-12-30 14:28:02-03","2025-12-30 14:28:03-03",NULL
7435,"28562F612CC4","219.9074097000","11.8034896900","287.7298889000","2563.1206050000","220.7621613000","24.1707553900","1669.8806150000","5061.1562500000","222.5298462000","26.4304523500","5591.5698240000","1789.9331050000","2025-12-30 14:28:33-03","2025-12-30 14:28:33-03",NULL
7436,"28562F612CC4","219.9699402000","14.0028429000","-294.3632813000","3039.3852540000","220.7321472000","28.9175567600","868.7593384000","6308.0971680000","222.5665588000","30.6648750300","5937.4707030000","3294.3444820000","2025-12-30 14:29:01-03","2025-12-30 14:29:01-03",NULL
7442,"28562F612CC4","219.4166718000","11.8256025300","308.5647888000","2558.9082030000","220.4394073000","23.8588752700","1672.3244630000","4978.8671880000","222.4104767000","26.3473320000","5559.9033200000","1809.8469240000","2025-12-30 14:29:31-03","2025-12-30 14:29:31-03",NULL
7444,"28562F612CC4","219.6850891000","11.8025198000","304.6786499000","2557.5703130000","220.3418579000","23.8456192000","1670.3698730000","4974.0009770000","222.1747284000","26.3075637800","5541.5971680000","1819.1522220000","2025-12-30 14:30:01-03","2025-12-30 14:30:01-03",NULL
7445,"28562F612CC4","220.1278534000","11.9076366400","322.3214417000","2585.5183110000","220.9087830000","23.9245147700","1664.7905270000","5009.8261720000","222.9924927000","26.6188068400","5626.8115230000","1858.3631590000","2025-12-30 14:30:31-03","2025-12-30 14:30:32-03",NULL
7450,"28562F612CC4","220.2526703000","11.8398513800","319.6467590000","2572.5690920000","220.9705505000","23.8587207800","1693.4515380000","4985.9433590000","223.1177216000","26.3324241600","5578.0673830000","1811.2358400000","2025-12-30 14:31:02-03","2025-12-30 14:31:02-03",NULL
7451,"28562F612CC4","220.2457428000","11.8830747600","301.9237976000","2580.7521970000","221.2298584000","24.0470142400","1666.0620120000","5043.8486330000","223.0952454000","26.5243301400","5608.4350590000","1842.0998540000","2025-12-30 14:31:32-03","2025-12-30 14:31:32-03",NULL
7452,"28562F612CC4","219.9284210000","11.8232212100","304.8497009000","2563.5651860000","220.6901093000","23.8994255100","1677.7293700000","4992.2763670000","222.5140076000","26.3292923000","5553.7841800000","1823.3773190000","2025-12-30 14:32:02-03","2025-12-30 14:32:03-03",NULL
7453,"28562F612CC4","220.7752228000","11.8744392400","326.5885010000","2581.8168950000","221.6207581000","23.9003601100","1700.7891850000","5008.1108400000","223.3534698000","26.4976520500","5617.9785160000","1820.9815670000","2025-12-30 14:32:33-03","2025-12-30 14:32:33-03",NULL
7454,"28562F612CC4","221.8817139000","12.0385789900","321.0082703000","2634.4785160000","222.8385315000","24.2748107900","1682.3322750000","5123.4868160000","223.7395325000","27.0897007000","5722.7587890000","1883.3587650000","2025-12-30 14:33:03-03","2025-12-30 14:33:03-03",NULL
7466,"28562F612CC4","222.1594238000","12.0561065700","331.6425171000","2637.5673830000","222.7561188000","24.2419281000","1660.1613770000","5129.7167970000","224.4911194000","27.1905784600","5776.8159180000","1929.3544920000","2025-12-30 14:33:31-03","2025-12-30 14:33:31-03",NULL
7468,"28562F612CC4","222.1330261000","12.1231365200","319.1298218000","2655.3779300000","222.7969055000","24.4402465800","1641.8367920000","5183.7744140000","224.9834900000","27.3484687800","5822.0546880000","1954.4288330000","2025-12-30 14:34:01-03","2025-12-30 14:34:01-03",NULL
7469,"28562F612CC4","221.6413574000","11.9755954700","315.0035706000","2617.7775880000","222.4758453000","24.1794357300","1665.8873290000","5107.1958010000","224.1753082000","26.9457340200","5726.2875980000","1886.3363040000","2025-12-30 14:34:31-03","2025-12-30 14:34:32-03",NULL
7470,"28562F612CC4","221.9391327000","12.0190763500","308.0493164000","2628.2233890000","222.3517456000","24.4076423600","1682.7513430000","5148.5678710000","224.2079468000","27.0059719100","5739.7509770000","1872.0634770000","2025-12-30 14:35:02-03","2025-12-30 14:35:02-03",NULL
7472,"28562F612CC4","220.5321045000","11.7963438000","290.7652893000","2572.8518070000","221.1526031000","24.0324306500","1638.9262700000","5050.8432620000","223.5389252000","26.4969062800","5623.1870120000","1829.1605220000","2025-12-30 14:35:32-03","2025-12-30 14:35:32-03",NULL
7473,"28562F612CC4","220.0920410000","11.7870311700","307.5066223000","2563.0095210000","220.7086182000","23.8446102100","1683.4598390000","4981.5605470000","222.8771820000","26.3589668300","5579.4770510000","1806.1051030000","2025-12-30 14:36:02-03","2025-12-30 14:36:02-03",NULL
7474,"28562F612CC4","220.4588318000","11.7568025600","289.9965515000","2563.5576170000","221.1424103000","24.1260395100","1661.2338870000","5065.7119140000","223.1578674000","26.4940528900","5627.1347660000","1784.7468260000","2025-12-30 14:36:32-03","2025-12-30 14:36:33-03",NULL
7475,"28562F612CC4","220.7433929000","11.8604030600","299.2505493000","2589.0847170000","221.4864807000","24.1937980700","1635.5211180000","5098.3725590000","223.6267548000","26.7698364300","5687.3325200000","1843.1596680000","2025-12-30 14:37:03-03","2025-12-30 14:37:03-03",NULL
7476,"28562F612CC4","220.7602539000","11.8438863800","293.0478821000","2583.6752930000","221.4117584000","24.2244586900","1661.0762940000","5094.2050780000","223.3882751000","26.6593685200","5664.9702150000","1804.5922850000","2025-12-30 14:37:31-03","2025-12-30 14:37:31-03",NULL
7477,"28562F612CC4","220.4979858000","11.8144140200","313.6226196000","2575.7524410000","221.1052094000","24.0567569700","1636.1015630000","5057.0615230000","223.0304565000","26.7529544800","5673.1840820000","1822.7663570000","2025-12-30 14:38:01-03","2025-12-30 14:38:01-03",NULL
7479,"28562F612CC4","220.3660278000","11.7259492900","310.2259521000","2554.2329100000","220.6997070000","23.9455452000","1621.0604250000","5026.3969730000","222.7783661000","26.5973606100","5634.2646480000","1809.4841310000","2025-12-30 14:38:31-03","2025-12-30 14:38:31-03",NULL
