"id","numero_serie","tension_r","corriente_r","potencia_a_r","potencia_r_r","tension_s","corriente_s","potencia_a_s","potencia_r_s","tension_t","corriente_t","potencia_a_t","potencia_r_t","temporal_placa","temporal_server","update"
9339,"28562F60A8D8","224.5930023000","15.9650135000","536.3582764000","3538.4868160000","225.5362701000","17.1322650900","615.5090942000","3805.1765140000","227.1071777000","16.5430564900","779.4866333000","3670.1911620000","2025-12-30 19:01:02-03","2025-12-31 00:29:51-03",NULL
9340,"28562F60A8D8","224.7966919000","16.0079670000","534.0803833000","3552.6694340000","225.1460724000","17.0915775300","623.5866699000","3788.7084960000","227.3701324000","16.5036010700","774.0978394000","3666.7207030000","2025-12-30 19:01:32-03","2025-12-31 00:29:51-03",NULL
9346,"28562F60A8D8","224.0984344000","15.8796873100","538.2872925000","3512.4064940000","224.9798584000","16.9215545700","620.6225586000","3748.6381840000","226.6118774000","16.3501358000","760.0607300000","3622.4821780000","2025-12-30 19:02:03-03","2025-12-31 00:32:11-03",NULL
9347,"28562F60A8D8","223.8906860000","15.7656068800","524.8790283000","3484.3710940000","224.3276825000","16.8249797800","623.4104614000","3714.2934570000","226.5714264000","16.1979122200","763.6136475000","3585.4858400000","2025-12-30 19:02:33-03","2025-12-31 00:32:12-03",NULL
9348,"28562F60A8D8","224.7259674000","15.9581022300","530.9728394000","3541.3989260000","225.2036743000","16.9889354700","627.2855835000","3766.9382320000","226.9967499000","16.3500862100","763.0943604000","3628.3552250000","2025-12-30 19:03:01-03","2025-12-31 00:32:26-03","2025-12-31 00:33:54-03"
9352,"28562F60A8D8","224.7678528000","16.0124549900","527.1788330000","3554.2038570000","225.2233124000","17.1726665500","622.0986328000","3809.0656740000","227.3806763000","16.5201702100","785.8984985000","3668.6608890000","2025-12-30 19:03:31-03","2025-12-31 00:33:56-03",NULL
9353,"28562F60A8D8","222.8012390000","15.4914903600","517.6251831000","3406.7258300000","223.3877106000","16.6220016500","598.5622559000","3656.4265140000","225.4702759000","16.0327739700","761.3369751000","3529.1430660000","2025-12-30 19:04:01-03","2025-12-31 00:33:57-03",NULL
9354,"28562F60A8D8","223.3070679000","15.7017536200","529.3713989000","3459.9274900000","223.7963409000","16.8104724900","618.7435303000","3702.5795900000","225.5338287000","16.1865768400","767.2689819000","3564.6230470000","2025-12-30 19:04:32-03","2025-12-31 00:33:57-03",NULL
9355,"28562F60A8D8","223.0977936000","15.6609039300","525.4716797000","3448.5095210000","223.6408844000","16.8070850400","618.4572754000","3699.7380370000","225.6570435000","16.1553630800","777.6989136000","3557.4770510000","2025-12-30 19:05:02-03","2025-12-31 00:33:58-03",NULL
9356,"28562F60A8D8","223.6161804000","15.8095493300","514.3219604000","3492.1052250000","224.4311218000","16.9666557300","626.6304321000","3748.0441890000","226.4507294000","16.2614498100","771.3917236000","3596.1921390000","2025-12-30 19:06:10-03","2025-12-31 00:34:00-03",NULL
9358,"28562F60A8D8","223.1998749000","15.7511930500","521.5266113000","3471.7700200000","223.8048248000","16.8283004800","620.9668579000","3707.6196290000","225.5998383000","16.1538658100","759.3250122000","3560.7109380000","2025-12-30 19:06:31-03","2025-12-31 00:34:11-03","2025-12-31 00:37:44-03"
9366,"28562F60A8D8","224.2139893000","15.9694080400","532.0518188000","3535.0778810000","224.9988708000","17.1040687600","626.9815674000","3788.9235840000","227.0668030000","16.4782180800","779.8392944000","3655.2158200000","2025-12-30 19:07:01-03","2025-12-31 00:37:45-03",NULL
9376,"28562F60A8D8","223.3111725000","15.7193193400","531.0432129000","3464.5991210000","224.1804810000","16.8261089300","596.2053223000","3717.4736330000","226.0808258000","16.3008537300","760.3847656000","3602.4726560000","2025-12-30 19:07:31-03","2025-12-31 00:42:18-03",NULL
9426,"28562F60A8D8","223.0943298000","18.9098091100","2408.2009280000","3459.9235840000","224.0567932000","19.9769592300","2500.6059570000","3705.8464360000","225.9929657000","19.8462371800","2675.0046390000","3595.7604980000","2025-12-30 19:08:02-03","2025-12-31 05:00:15-03",NULL
9427,"28562F60A8D8","223.3211060000","15.7431125600","548.3859253000","3467.1379390000","224.2135315000","16.8267383600","615.0543213000","3715.0095210000","226.1278839000","16.3110408800","772.9555664000","3602.9228520000","2025-12-30 19:08:32-03","2025-12-31 05:00:15-03",NULL
9428,"28562F60A8D8","223.6249084000","15.7646093400","535.8234863000","3478.5566410000","224.6088257000","16.8812694500","619.5939941000","3732.7011720000","226.5399170000","16.2952365900","771.2123413000","3605.6064450000","2025-12-30 19:09:02-03","2025-12-31 05:00:16-03",NULL
9429,"28562F60A8D8","224.8269501000","15.9017782200","537.2323608000","3527.9667970000","225.4416504000","17.1498756400","626.2812500000","3806.1398930000","227.6692810000","16.5253505700","807.2124023000","3669.3984380000","2025-12-30 19:09:33-03","2025-12-31 05:00:16-03",NULL
9430,"28562F60A8D8","224.3976593000","15.8081970200","531.4826660000","3500.5314940000","225.1632690000","17.0481720000","622.2377930000","3778.5314940000","227.3408508000","16.4272232100","798.6576538000","3642.7019040000","2025-12-30 19:10:01-03","2025-12-31 05:00:16-03",NULL
9431,"28562F60A8D8","224.0626526000","15.7751560200","547.0188599000","3486.3041990000","224.5016937000","16.8966121700","615.5977783000","3735.1733400000","226.4429932000","16.3545970900","785.4632568000","3614.8981930000","2025-12-30 19:10:31-03","2025-12-31 05:00:17-03",NULL
9432,"28562F60A8D8","224.1646271000","15.8569669700","529.6324463000","3508.7727050000","225.1477203000","17.0325374600","628.6326904000","3774.4738770000","227.2507477000","16.3854808800","783.5588379000","3635.3144530000","2025-12-30 19:11:09-03","2025-12-31 05:00:17-03",NULL
9433,"28562F60A8D8","224.9731140000","16.0446147900","528.5190430000","3563.8815920000","225.7480774000","17.2672920200","635.0756226000","3836.4138180000","227.8974304000","16.5791645100","796.8544312000","3687.7722170000","2025-12-30 19:11:32-03","2025-12-31 05:00:17-03",NULL
9434,"28562F60A8D8","222.0038757000","31.2146015200","5679.2319340000","3967.9716800000","222.7962646000","32.2193336500","5906.9223630000","4072.6730960000","224.9844818000","31.8378028900","5968.9580080000","3954.9648440000","2025-12-30 19:12:02-03","2025-12-31 05:00:17-03",NULL
9435,"28562F60A8D8","224.2575378000","15.8924007400","529.6632690000","3517.9052730000","224.8690186000","17.0945968600","628.6564331000","3783.3229980000","227.0621643000","16.4166545900","795.6206055000","3636.7956540000","2025-12-30 19:12:32-03","2025-12-31 05:00:17-03",NULL
9436,"28562F60A8D8","225.1081085000","15.9932994800","541.4070435000","3553.9445800000","225.5406952000","17.1781387300","629.2199097000","3815.4267580000","227.7528839000","16.5588684100","803.2377319000","3680.4924320000","2025-12-30 19:13:08-03","2025-12-31 05:00:18-03",NULL
9437,"28562F60A8D8","224.5309448000","15.9924030300","544.9766235000","3542.6943360000","225.6885681000","17.1412925700","630.1075439000","3808.1289060000","227.5268555000","16.5400104500","787.5680542000","3674.8913570000","2025-12-30 19:13:33-03","2025-12-31 05:00:19-03",NULL
9438,"28562F60A8D8","225.0684052000","16.0410690300","565.1304932000","3558.5922850000","225.5016632000","17.1129303000","625.7442017000","3797.8896480000","227.4384613000","16.6173687000","791.9667969000","3689.4936520000","2025-12-30 19:14:01-03","2025-12-31 05:00:19-03",NULL
9439,"28562F60A8D8","224.6341248000","15.9754715000","552.8269653000","3538.5837400000","225.2191010000","17.0733947800","631.9812012000","3783.2580570000","227.7185822000","16.5326080300","791.4454346000","3675.1198730000","2025-12-30 19:14:44-03","2025-12-31 05:00:19-03",NULL
9440,"28562F60A8D8","222.9148407000","15.5568962100","559.0990601000","3415.9399410000","223.4652710000","16.5714187600","593.6005249000","3645.9902340000","225.4547729000","16.1822128300","760.3743286000","3562.8452150000","2025-12-30 19:15:01-03","2025-12-31 05:00:19-03",NULL
9441,"28562F60A8D8","223.1306915000","15.7149171800","548.4310913000","3456.6264650000","223.9875793000","16.7475566900","617.3762207000","3690.8222660000","225.9370117000","16.2326526600","761.3334961000","3582.3906250000","2025-12-30 19:15:32-03","2025-12-31 05:00:19-03",NULL
9442,"28562F60A8D8","223.5368347000","15.7808179900","553.7168579000","3476.9113770000","224.3309021000","16.8756828300","611.9494019000","3726.0639650000","226.2583618000","16.3805999800","774.1766357000","3618.5703130000","2025-12-30 19:16:02-03","2025-12-31 05:00:20-03",NULL
9443,"28562F60A8D8","222.7462158000","15.6707544300","554.5622559000","3440.0146480000","223.5227966000","16.6187400800","614.1787720000","3654.6042480000","225.7029572000","16.1844844800","748.6574097000","3570.3217770000","2025-12-30 19:16:33-03","2025-12-31 05:00:20-03",NULL
9444,"28562F60A8D8","224.0809479000","16.7527923600","1348.1679690000","3498.1254880000","224.5986786000","17.5248527500","1379.5120850000","3678.4731450000","226.3912201000","17.3968944500","1517.3300780000","3629.0856930000","2025-12-30 19:17:10-03","2025-12-31 05:00:20-03",NULL
9445,"28562F60A8D8","223.8868866000","16.6091842700","1346.0173340000","3461.2509770000","224.0442505000","17.3361816400","1380.1276860000","3622.6162110000","226.5849152000","17.2367878000","1517.5452880000","3593.6003420000","2025-12-30 19:17:31-03","2025-12-31 05:00:20-03",NULL
9446,"28562F60A8D8","223.3334808000","15.7160482400","553.3406982000","3460.2524410000","223.7901306000","16.6500167800","597.3570557000","3669.6599120000","225.6449890000","16.2530193300","743.5436401000","3586.8374020000","2025-12-30 19:18:01-03","2025-12-31 05:00:20-03",NULL
9447,"28562F60A8D8","223.6992493000","15.7646799100","559.5581665000","3475.7077640000","224.4316559000","16.7086811100","592.3555298000","3693.7756350000","226.7990112000","16.4033908800","746.2071533000","3639.5173340000","2025-12-30 19:18:31-03","2025-12-31 05:00:21-03",NULL
9448,"28562F60A8D8","223.0735474000","21.4884548200","3288.3293460000","3483.5844730000","222.8985138000","22.1484031700","3311.8605960000","3653.4421390000","225.7139893000","22.4008617400","3508.3098140000","3635.6743160000","2025-12-30 19:19:02-03","2025-12-31 05:00:21-03",NULL
9449,"28562F60A8D8","223.4678040000","15.7356205000","565.2289429000","3464.8608400000","224.1287231000","16.6555175800","593.3538208000","3677.3999020000","226.1113739000","16.3524799300","744.2727661000","3617.8132320000","2025-12-30 19:19:32-03","2025-12-31 05:00:21-03",NULL
9450,"28562F60A8D8","224.2085876000","15.8458261500","541.9561768000","3504.7226560000","224.5992889000","16.9175434100","589.8474731000","3744.2031250000","227.1087036000","16.5132103000","764.9794312000","3665.9406740000","2025-12-30 19:20:02-03","2025-12-31 05:00:21-03",NULL
9451,"28562F60A8D8","224.3920441000","15.8053159700","553.3746338000","3497.5646970000","223.9790497000","16.8945446000","598.0635376000","3714.2199710000","227.2774200000","16.4842205000","792.5713501000","3649.7207030000","2025-12-30 19:20:33-03","2025-12-31 05:00:21-03",NULL
9452,"28562F60A8D8","224.3337250000","15.8078432100","558.6981812000","3496.1364750000","224.6282654000","16.8214530900","590.2742310000","3723.8056640000","226.6454620000","16.4661808000","763.3309326000","3648.4016110000","2025-12-30 19:21:13-03","2025-12-31 05:00:22-03",NULL
9453,"28562F60A8D8","222.7021332000","15.6540069600","553.5415039000","3437.1445310000","223.5016327000","16.5706253100","597.3796387000","3648.2580570000","225.6723022000","16.2145977000","738.8063965000","3580.6530760000","2025-12-30 19:21:31-03","2025-12-31 05:00:22-03",NULL
9454,"28562F60A8D8","222.9600677000","15.5352420800","554.4779663000","3413.6481930000","223.2850952000","16.4734382600","586.0356445000","3623.6569820000","225.3693848000","16.1231880200","744.3867798000","3552.6020510000","2025-12-30 19:22:04-03","2025-12-31 05:00:22-03",NULL
9455,"28562F60A8D8","222.9100647000","15.6252660800","540.5558472000","3435.9335940000","223.2001190000","16.5243740100","598.6272583000","3632.3828130000","225.7926025000","16.1148185700","735.8409424000","3559.8566890000","2025-12-30 19:22:31-03","2025-12-31 05:00:22-03",NULL
9456,"28562F60A8D8","223.4248047000","15.7744245500","541.0533447000","3477.8681640000","223.6247101000","16.6949138600","597.1740112000","3678.5192870000","226.1622925000","16.2857780500","741.8535156000","3604.3457030000","2025-12-30 19:23:02-03","2025-12-31 05:00:22-03",NULL
9457,"28562F60A8D8","224.5384216000","16.0305576300","550.2644043000","3551.6066890000","225.5578918000","17.0474109600","620.3048706000","3786.3439940000","227.6042938000","16.5731658900","767.5349731000","3688.3920900000","2025-12-30 19:23:32-03","2025-12-31 05:00:23-03",NULL
9458,"28562F60A8D8","223.2593994000","18.3941040000","2031.3640140000","3564.4980470000","223.8020172000","19.1086978900","2092.5461430000","3722.1149900000","225.8136444000","18.9668312100","2214.7441410000","3661.9731450000","2025-12-30 19:24:03-03","2025-12-31 05:00:23-03",NULL
9459,"28562F60A8D8","223.4788513000","15.7770223600","538.3493652000","3479.3491210000","223.7247009000","16.7117328600","593.0443115000","3683.9289550000","226.3547363000","16.2909278900","743.7879639000","3607.7951660000","2025-12-30 19:24:33-03","2025-12-31 05:00:23-03",NULL
9460,"28562F60A8D8","223.5082092000","16.6276798200","1337.3826900000","3463.4836430000","224.3423767000","17.2725677500","1372.1551510000","3617.4416500000","226.4014130000","17.1502437600","1479.1069340000","3586.8371580000","2025-12-30 19:25:13-03","2025-12-31 05:00:23-03",NULL
9461,"28562F60A8D8","224.9710083000","15.9097957600","553.0178833000","3530.1062010000","225.6853943000","16.9977493300","591.3471069000","3781.5222170000","227.4510803000","16.5820522300","774.0895996000","3686.2619630000","2025-12-30 19:25:31-03","2025-12-31 05:00:23-03",NULL
9462,"28562F60A8D8","223.8955688000","15.8268022500","551.5950317000","3495.2907710000","224.5209503000","16.7667732200","604.6959839000","3708.3454590000","227.0490417000","16.3752136200","748.3878784000","3638.2775880000","2025-12-30 19:26:02-03","2025-12-31 05:00:24-03",NULL
9463,"28562F60A8D8","223.1445923000","17.0393123600","1562.1197510000","3462.6704100000","224.0993805000","17.9138984700","1618.8317870000","3666.9191890000","226.4814301000","17.7565193200","1766.5107420000","3609.4262700000","2025-12-30 19:26:42-03","2025-12-31 05:00:24-03",NULL
9464,"28562F60A8D8","223.6831207000","15.7410488100","541.2409668000","3474.4680180000","224.2512360000","16.7303848300","586.2314453000","3699.1445310000","226.1172791000","16.2984314000","741.3279419000","3606.9165040000","2025-12-30 19:27:02-03","2025-12-31 05:00:24-03",NULL
9465,"28562F60A8D8","224.2368622000","15.7981853500","533.4450073000","3497.5803220000","224.6016541000","16.9707050300","601.9135742000","3757.1411130000","226.9452667000","16.4244403800","783.9049072000","3640.8024900000","2025-12-30 19:27:38-03","2025-12-31 05:00:24-03",NULL
9466,"28562F60A8D8","224.7971191000","15.8400239900","531.3302002000","3515.3679200000","225.3033295000","17.0693931600","593.9702148000","3791.8771970000","227.3253479000","16.5118408200","788.6562500000","3665.5866700000","2025-12-30 19:28:03-03","2025-12-31 05:00:24-03",NULL
9467,"28562F60A8D8","224.6061401000","15.8124990500","541.4960327000","3504.4804690000","224.7276001000","16.8927192700","606.0975342000","3739.5844730000","227.2526093000","16.3928661300","772.8751221000","3639.9289550000","2025-12-30 19:28:31-03","2025-12-31 05:00:25-03",NULL
9468,"28562F60A8D8","223.7171478000","15.6976089500","543.9143066000","3464.0778810000","224.2439728000","16.8026619000","592.2635498000","3713.3930660000","226.1292725000","16.3259029400","767.3861084000","3606.8940430000","2025-12-30 19:29:01-03","2025-12-31 05:00:25-03",NULL
9469,"28562F60A8D8","222.5725708000","15.5564928100","533.0119629000","3415.6765140000","223.7592773000","16.6992931400","595.2266846000","3680.4499510000","225.7149658000","16.2100105300","762.1631470000","3573.8774410000","2025-12-30 19:29:32-03","2025-12-31 05:00:25-03",NULL
9470,"28562F60A8D8","221.0811157000","15.1171131100","550.0505371000","3291.9162600000","221.4861145000","16.1745147700","545.1836548000","3533.7714840000","223.6250763000","15.9473886500","741.5763550000","3484.7290040000","2025-12-30 19:30:02-03","2025-12-31 05:00:25-03",NULL
9471,"28562F60A8D8","222.1081390000","15.3393688200","558.7931519000","3355.6970210000","222.1124725000","16.3277492500","555.8419189000","3575.6872560000","224.6237488000","16.1205501600","745.1320190000","3539.1181640000","2025-12-30 19:30:32-03","2025-12-31 05:00:25-03",NULL
9472,"28562F60A8D8","222.4319916000","15.4068174400","569.2260742000","3374.0314940000","222.5078583000","16.3408165000","554.4287109000","3585.3056640000","224.9243469000","16.1979274700","742.5046387000","3562.1838380000","2025-12-30 19:31:03-03","2025-12-31 05:00:26-03",NULL
9473,"28562F60A8D8","220.8013763000","15.2185726200","563.7644653000","3307.6552730000","221.6762390000","16.1355152100","552.9089355000","3526.0354000000","224.1369171000","16.0109767900","726.4025269000","3510.1579590000","2025-12-30 19:31:31-03","2025-12-31 05:00:26-03",NULL
9474,"28562F60A8D8","222.5923157000","15.5129776000","574.6674194000","3399.4929200000","223.5905914000","16.4932155600","561.9215088000","3635.9416500000","225.7536926000","16.3616237600","749.5105591000","3612.0075680000","2025-12-30 19:32:01-03","2025-12-31 05:00:26-03",NULL
9475,"28562F60A8D8","219.8052368000","14.9676408800","561.3793945000","3236.8061520000","220.6807404000","15.8428258900","536.7239380000","3447.2480470000","223.1112518000","15.7862596500","711.9740601000","3445.4638670000","2025-12-30 19:32:31-03","2025-12-31 05:00:26-03",NULL
9476,"28562F60A8D8","222.5534515000","15.4418544800","572.8461304000","3382.8962400000","222.6303406000","16.4152259800","551.6077271000","3603.9916990000","225.5603943000","16.3049373600","753.8374023000","3594.8740230000","2025-12-30 19:33:02-03","2025-12-31 05:00:26-03",NULL
9477,"28562F60A8D8","221.3682709000","15.2594661700","567.0213013000","3324.8012700000","221.6793213000","16.2345371200","544.4329224000","3549.3618160000","224.1254120000","16.1096000700","742.3447266000","3529.1550290000","2025-12-30 19:33:32-03","2025-12-31 05:00:27-03",NULL
9478,"28562F60A8D8","220.8628082000","15.0925684000","557.1595459000","3280.9772950000","221.5802002000","16.1801986700","536.0694580000","3536.6264650000","224.3724365000","16.0658206900","748.9891968000","3521.5886230000","2025-12-30 19:34:05-03","2025-12-31 05:00:27-03",NULL
9479,"28562F60A8D8","223.2082977000","15.4840211900","571.8181152000","3402.3510740000","224.0441742000","16.7219429000","541.7315674000","3697.9614260000","226.8569946000","16.5972042100","790.7261963000","3676.0126950000","2025-12-30 19:34:33-03","2025-12-31 05:00:27-03",NULL
9480,"28562F60A8D8","223.8387909000","15.6691551200","598.2821045000","3450.2932130000","223.2795410000","16.7387123100","545.5252686000","3672.5437010000","227.1867065000","16.7550373100","800.8742676000","3707.1535640000","2025-12-30 19:35:03-03","2025-12-31 05:00:27-03",NULL
9481,"28562F60A8D8","225.3061066000","18.3905677800","2122.3261720000","3553.8513180000","225.8088074000","18.9865226700","2068.4211430000","3746.8713380000","228.1544037000","19.4059906000","2280.5034180000","3789.8054200000","2025-12-30 19:35:41-03","2025-12-31 05:00:27-03",NULL
9482,"28562F60A8D8","226.9805603000","17.2017154700","1396.4293210000","3640.3815920000","227.3751221000","18.0254268600","1364.7786870000","3855.0786130000","230.1737518000","18.2110710100","1579.0357670000","3876.8735350000","2025-12-30 19:36:01-03","2025-12-31 05:00:28-03",NULL
9483,"28562F60A8D8","222.3447266000","16.7163410200","1602.3269040000","3349.0471190000","222.9111176000","17.3057518000","1532.7670900000","3531.8342290000","225.7059937000","17.7363662700","1737.3380130000","3602.1254880000","2025-12-30 19:36:31-03","2025-12-31 05:00:28-03",NULL
9484,"28562F60A8D8","222.1194763000","16.3695430800","1352.2921140000","3370.5773930000","222.5915222000","16.9333133700","1300.1777340000","3530.3623050000","225.5737305000","17.2314338700","1473.6567380000","3592.9255370000","2025-12-30 19:37:09-03","2025-12-31 05:00:28-03",NULL
9485,"28562F60A8D8","221.9331512000","17.1378479000","1830.1644290000","3330.3425290000","222.1751709000","17.6955871600","1781.6317140000","3498.2658690000","224.8233185000","18.0272998800","1971.6649170000","3537.9025880000","2025-12-30 19:37:32-03","2025-12-31 05:00:28-03",NULL
9486,"28562F60A8D8","221.1697540000","21.2667560600","3249.9592290000","3396.3229980000","221.5664368000","21.9499855000","3259.5429690000","3603.5217290000","224.2626648000","22.3296089200","3487.2443850000","3590.2185060000","2025-12-30 19:38:03-03","2025-12-31 05:00:29-03",NULL
9487,"28562F60A8D8","221.8415375000","17.7687721300","2068.7360840000","3352.3964840000","222.2470703000","18.4999713900","2053.7707520000","3556.3857420000","224.7968597000","18.7418022200","2258.3442380000","3554.1486820000","2025-12-30 19:38:33-03","2025-12-31 05:00:29-03",NULL
9488,"28562F60A8D8","221.9794617000","17.2092227900","1808.4433590000","3361.6054690000","222.4872894000","17.9251384700","1807.2338870000","3549.7736820000","225.0906677000","18.0704670000","1986.4318850000","3547.4106450000","2025-12-30 19:39:03-03","2025-12-31 05:00:29-03",NULL
9489,"28562F60A8D8","223.7142792000","15.5129470800","554.4551392000","3421.1770020000","224.2680817000","16.7308235200","555.9224854000","3704.2902830000","226.7022247000","16.4558525100","786.9059448000","3643.7026370000","2025-12-30 19:39:31-03","2025-12-31 05:00:29-03",NULL
9490,"28562F60A8D8","224.0628204000","15.7064523700","557.1708374000","3469.4897460000","224.7407532000","17.0260639200","553.0371704000","3778.4768070000","227.2902222000","16.7547626500","804.4022827000","3718.2248540000","2025-12-30 19:40:04-03","2025-12-31 05:00:29-03",NULL
9491,"28562F60A8D8","223.3723755000","15.5785923000","573.2305908000","3427.4863280000","223.9915314000","16.7839489000","537.5395508000","3713.4218750000","226.8764801000","16.6851158100","787.0292969000","3698.9538570000","2025-12-30 19:40:32-03","2025-12-31 05:00:30-03",NULL
9492,"28562F60A8D8","222.7304535000","15.3631067300","574.0065308000","3369.1533200000","223.2466125000","16.4821414900","530.9923706000","3634.9772950000","225.8844604000","16.4241504700","769.4330444000","3626.4970700000","2025-12-30 19:41:07-03","2025-12-31 05:00:30-03",NULL
9493,"28562F60A8D8","223.1193237000","15.4384384200","567.2324829000","3393.0869140000","223.8342285000","16.6150875100","539.0319214000","3673.3037110000","226.2398682000","16.4752845800","778.4269409000","3642.0964360000","2025-12-30 19:41:33-03","2025-12-31 05:00:30-03",NULL
9494,"28562F60A8D8","222.9146271000","15.4717893600","573.3663330000","3395.9343260000","223.3743286000","16.5931739800","536.8580322000","3660.1096190000","226.0998230000","16.4949188200","774.7146606000","3644.6284180000","2025-12-30 19:42:03-03","2025-12-31 05:00:30-03",NULL
9495,"28562F60A8D8","223.2197571000","15.5752248800","578.7615967000","3422.8017580000","223.8713226000","16.7654953000","535.8427124000","3706.3298340000","226.5743713000","16.6780262000","787.5396118000","3691.0764160000","2025-12-30 19:42:31-03","2025-12-31 05:00:30-03",NULL
9496,"28562F60A8D8","224.4115906000","15.7330045700","572.5277710000","3477.6135250000","225.1531982000","16.9354286200","560.2453003000","3762.8688960000","227.4087830000","16.7270679500","796.9624023000","3714.7158200000","2025-12-30 19:43:29-03","2025-12-31 05:00:31-03",NULL
9497,"28562F60A8D8","224.2614288000","15.7007761000","572.0949097000","3468.0683590000","225.2712250000","16.9333877600","558.1495361000","3764.6643070000","227.5952759000","16.7345275900","799.3403931000","3719.0166020000","2025-12-30 19:43:31-03","2025-12-31 05:00:31-03",NULL
9498,"28562F60A8D8","224.0770721000","15.7489042300","567.1906738000","3477.4169920000","224.7803040000","16.9401073500","557.2719116000","3758.6530760000","227.0960083000","16.7188186600","790.5761108000","3709.5073240000","2025-12-30 19:44:09-03","2025-12-31 05:00:31-03",NULL
9499,"28562F60A8D8","224.3394928000","15.7947683300","572.4769897000","3490.9626460000","224.8247375000","16.9562320700","552.2186279000","3763.7644040000","227.4352875000","16.7937965400","790.3417358000","3732.7805180000","2025-12-30 19:44:32-03","2025-12-31 05:00:31-03",NULL
9500,"28562F60A8D8","224.3706055000","15.8021326100","584.5078735000","3491.3559570000","225.2065735000","16.9374160800","555.9707031000","3765.6843260000","227.5735626000","16.8303146400","788.3490601000","3744.1215820000","2025-12-30 19:45:02-03","2025-12-31 05:00:31-03",NULL
9501,"28562F60A8D8","223.5146484000","15.5546655700","575.0922852000","3422.9064940000","224.3010559000","16.6990070300","538.2232056000","3698.5783690000","226.4382172000","16.6242237100","785.8861084000","3674.3608400000","2025-12-30 19:45:55-03","2025-12-31 05:00:32-03",NULL
9502,"28562F60A8D8","223.7389526000","15.5589876200","575.0212402000","3427.2341310000","224.1786804000","16.6908664700","542.2982788000","3693.7265630000","227.1699524000","16.6128330200","781.8282471000","3687.5722660000","2025-12-30 19:46:01-03","2025-12-31 05:00:32-03",NULL
9503,"28562F60A8D8","224.4722595000","15.6603517500","581.0015259000","3460.7473140000","224.8504486000","16.9428787200","527.5174561000","3764.4545900000","227.6242371000","16.8835659000","808.8186646000","3752.6701660000","2025-12-30 19:46:41-03","2025-12-31 05:00:32-03",NULL
9504,"28562F60A8D8","224.8233643000","15.8181133300","581.4850464000","3501.0629880000","225.4539490000","17.1117591900","541.3417969000","3809.3576660000","227.8812866000","16.9811286900","810.6533813000","3778.0441890000","2025-12-30 19:47:01-03","2025-12-31 05:00:32-03",NULL
9505,"28562F60A8D8","224.5451355000","15.6984872800","571.8450317000","3471.1208500000","225.1691895000","17.0568256400","538.4202881000","3792.4960940000","227.9310150000","16.8738365200","818.2925415000","3752.3454590000","2025-12-30 19:47:32-03","2025-12-31 05:00:32-03",NULL
9506,"28562F60A8D8","223.6490784000","15.5965385400","571.4924316000","3434.3869630000","224.4512939000","16.8238010400","543.2489624000","3727.2971190000","227.3312378000","16.6904621100","791.7545166000","3705.1218260000","2025-12-30 19:48:02-03","2025-12-31 05:00:33-03",NULL
9507,"28562F60A8D8","224.5141144000","15.7373018300","586.4633179000","3477.4218750000","225.2376709000","16.9970836600","538.1147461000","3780.2873540000","227.7555695000","16.9094200100","802.0499878000","3760.7148440000","2025-12-30 19:48:32-03","2025-12-31 05:00:33-03",NULL
9508,"28562F60A8D8","224.4785767000","15.7943315500","581.1902466000","3491.6240230000","224.9244080000","17.0470123300","545.6069946000","3786.5019530000","227.7226410000","16.9195480300","807.0062866000","3762.5485840000","2025-12-30 19:49:03-03","2025-12-31 05:00:33-03",NULL
9509,"28562F60A8D8","224.9732513000","15.7924919100","572.8151855000","3500.2180180000","225.3726196000","17.0847492200","545.8833008000","3802.3647460000","228.2307587000","16.9116210900","810.3618164000","3768.4870610000","2025-12-30 19:49:33-03","2025-12-31 05:00:33-03",NULL
9510,"28562F60A8D8","225.0691528000","15.8342685700","573.6716309000","3511.8146970000","225.9020538000","17.2092533100","543.1642456000","3841.4260250000","228.2837830000","17.0208377800","819.4913330000","3793.6967770000","2025-12-30 19:50:18-03","2025-12-31 05:00:34-03",NULL
9511,"28562F60A8D8","224.7661743000","15.7996196700","565.3056030000","3500.4418950000","225.7585297000","17.1616954800","548.6396484000","3826.7653810000","228.0789795000","16.9386005400","815.0124512000","3771.4296880000","2025-12-30 19:50:31-03","2025-12-31 05:00:34-03",NULL
9513,"28562F60A8D8","224.7586823000","15.7627267800","568.8226929000","3491.4934080000","225.5774384000","17.2164287600","544.6101685000","3837.3129880000","228.3258972000","17.0128345500","832.9624023000","3789.5197750000","2025-12-30 19:51:01-03","2025-12-31 05:00:34-03",NULL
9514,"28562F60A8D8","224.5805511000","15.7679824800","556.7581177000","3490.4160160000","225.0620117000","17.0929393800","556.3444824000","3796.8330080000","227.6959686000","16.7943306000","808.9143066000","3731.6284180000","2025-12-30 19:51:32-03","2025-12-31 05:00:34-03",NULL
9515,"28562F60A8D8","224.7249908000","15.9107666000","560.8748779000","3524.8798830000","225.3671112000","17.2008228300","577.9214478000","3823.8698730000","228.0369568000","16.8445110300","809.3964233000","3749.5024410000","2025-12-30 19:52:05-03","2025-12-31 05:00:34-03",NULL
9516,"28562F60A8D8","223.8121490000","15.6925029800","580.3721924000","3457.2934570000","224.5191956000","16.8899936700","567.2463379000","3739.9531250000","227.2424469000","16.6841487900","798.7453003000","3700.5727540000","2025-12-30 19:52:32-03","2025-12-31 05:00:35-03",NULL
